bike_number,accumulated_hours_past,total_trips_past,bike_model
58646,96.35448055555555,392.0,CLASSIC
58647,74.99068416666667,311.0,CLASSIC
58649,123.20510805555556,460.0,CLASSIC
58650,132.0668188888889,421.0,CLASSIC
58652,107.90471055555555,392.0,CLASSIC
58653,52.021967777777775,196.0,CLASSIC
58654,79.51523583333335,350.0,CLASSIC
58655,110.95217638888889,444.0,CLASSIC
58656,87.72540611111113,353.0,CLASSIC
58658,113.72792027777778,463.0,CLASSIC
58660,75.24743416666668,286.0,CLASSIC
58661,86.04984555555555,324.0,CLASSIC
58662,83.15917805555554,365.0,CLASSIC
58663,63.52239388888889,236.0,CLASSIC
58665,85.93313027777776,333.0,CLASSIC
58666,118.36537611111112,464.0,CLASSIC
58667,98.57971583333332,317.0,CLASSIC
58668,92.20394444444445,338.0,CLASSIC
58669,123.29338888888888,519.0,CLASSIC
58671,122.04993666666668,452.0,CLASSIC
58672,110.6209352777778,453.0,CLASSIC
58674,94.19531638888888,311.0,CLASSIC
58677,113.96851777777778,410.0,CLASSIC
58678,138.67743944444445,501.0,CLASSIC
58680,123.33695166666666,354.0,CLASSIC
58681,106.94649166666667,385.0,CLASSIC
58683,125.61648833333332,493.0,CLASSIC
58684,128.97235972222222,466.0,CLASSIC
58685,118.71031972222222,494.0,CLASSIC
58689,108.17299416666668,432.0,CLASSIC
58690,85.98299722222222,303.0,CLASSIC
58691,120.15657888888887,397.0,CLASSIC
58693,114.67994583333332,458.0,CLASSIC
58694,68.81560555555556,281.0,CLASSIC
58695,54.37196777777778,224.0,CLASSIC
58696,99.15172916666668,369.0,CLASSIC
58697,110.85485194444446,428.0,CLASSIC
58698,76.03799333333333,217.0,CLASSIC
58699,76.97673611111111,283.0,CLASSIC
58700,115.85688722222224,446.0,CLASSIC
58701,82.83276083333334,322.0,CLASSIC
58702,55.614528333333325,231.0,CLASSIC
58704,86.2814913888889,333.0,CLASSIC
58705,94.0422275,321.0,CLASSIC
58706,108.17945638888888,460.0,CLASSIC
58707,109.60358944444448,394.0,CLASSIC
58710,106.91071416666664,397.0,CLASSIC
58711,109.49279972222222,431.0,CLASSIC
58712,48.39582611111111,198.0,CLASSIC
58715,40.41819944444444,151.0,CLASSIC
58716,92.04050944444444,409.0,CLASSIC
58717,60.28892222222223,276.0,CLASSIC
58718,71.49871111111112,244.0,CLASSIC
58719,27.77090527777778,109.0,CLASSIC
58720,100.21440694444443,406.0,CLASSIC
58721,91.12912638888888,301.0,CLASSIC
58722,95.95897666666669,372.0,CLASSIC
58723,103.6027636111111,464.0,CLASSIC
58726,168.42701333333335,588.0,CLASSIC
58727,105.84266944444444,417.0,CLASSIC
58731,153.09981166666665,506.0,CLASSIC
58732,64.6636138888889,238.0,CLASSIC
58733,94.95454,355.0,CLASSIC
58736,100.69490472222222,418.0,CLASSIC
58737,20.823778888888885,84.0,CLASSIC
58738,101.2543186111111,369.0,CLASSIC
58739,96.49723722222222,371.0,CLASSIC
58740,139.28400527777777,522.0,CLASSIC
58742,92.68833555555554,369.0,CLASSIC
58743,73.00086944444443,218.0,CLASSIC
58744,103.65800416666669,381.0,CLASSIC
58745,64.45364472222222,251.0,CLASSIC
58746,107.53714694444444,411.0,CLASSIC
58748,41.36463083333333,164.0,CLASSIC
58749,62.86849861111111,241.0,CLASSIC
58752,106.6503227777778,420.0,CLASSIC
58753,131.17593055555554,508.0,CLASSIC
58754,67.38738277777777,256.0,CLASSIC
58755,104.39148888888889,382.0,CLASSIC
58756,56.81143138888888,219.0,CLASSIC
58757,82.36291527777777,340.0,CLASSIC
58759,44.72712166666667,172.0,CLASSIC
58761,89.13876194444444,356.0,CLASSIC
58762,122.30496111111113,463.0,CLASSIC
58764,106.91703694444446,451.0,CLASSIC
58765,108.34798999999998,433.0,CLASSIC
58766,91.31319222222224,355.0,CLASSIC
58768,90.55809111111112,337.0,CLASSIC
58769,106.67865027777776,428.0,CLASSIC
58770,98.48720805555556,358.0,CLASSIC
58771,108.11911388888888,443.0,CLASSIC
58772,88.72997166666667,335.0,CLASSIC
58773,112.65660277777776,409.0,CLASSIC
58778,96.23214944444446,359.0,CLASSIC
58779,92.34536944444444,396.0,CLASSIC
58780,127.85638055555556,477.0,CLASSIC
58781,99.11835444444444,388.0,CLASSIC
58782,82.90932638888889,341.0,CLASSIC
58783,106.90694861111112,461.0,CLASSIC
58785,122.22054944444444,437.0,CLASSIC
58786,98.82209916666666,355.0,CLASSIC
58787,66.86101416666666,272.0,CLASSIC
58788,136.01284194444446,533.0,CLASSIC
58789,78.43933527777779,337.0,CLASSIC
58790,68.38781333333334,257.0,CLASSIC
58791,104.36784861111111,426.0,CLASSIC
58795,68.93755472222222,294.0,CLASSIC
58796,120.98263472222224,525.0,CLASSIC
58797,101.0008047222222,408.0,CLASSIC
58798,87.1546638888889,373.0,CLASSIC
58799,103.8723075,417.0,CLASSIC
58800,26.300867222222223,89.0,CLASSIC
58802,115.47350749999998,373.0,CLASSIC
58803,88.71263611111111,295.0,CLASSIC
58804,82.98713500000001,308.0,CLASSIC
58806,96.3190675,403.0,CLASSIC
58808,50.19199444444445,183.0,CLASSIC
58809,115.70618305555554,363.0,CLASSIC
58810,68.99373305555555,264.0,CLASSIC
58811,102.69780972222225,409.0,CLASSIC
58812,93.30283277777777,372.0,CLASSIC
58814,84.50827166666667,315.0,CLASSIC
58816,80.23057083333333,322.0,CLASSIC
58818,101.65008472222225,442.0,CLASSIC
58819,109.89665583333333,472.0,CLASSIC
58821,139.62639777777778,541.0,CLASSIC
58822,138.06802000000002,526.0,CLASSIC
58823,88.52514166666667,298.0,CLASSIC
58824,62.91414722222221,242.0,CLASSIC
58826,134.18031,467.0,CLASSIC
58827,123.84257833333334,442.0,CLASSIC
58828,127.65369444444444,486.0,CLASSIC
58830,134.33166777777777,523.0,CLASSIC
58831,139.37781083333334,460.0,CLASSIC
58832,122.83719027777778,553.0,CLASSIC
58833,104.39354166666666,412.0,CLASSIC
58834,117.4970502777778,473.0,CLASSIC
58835,62.81502972222223,250.0,CLASSIC
58836,106.6629313888889,456.0,CLASSIC
58839,109.0844325,439.0,CLASSIC
58841,107.30465416666668,407.0,CLASSIC
58842,130.75800361111112,442.0,CLASSIC
58843,106.11222972222222,351.0,CLASSIC
58844,115.2629613888889,463.0,CLASSIC
58845,95.07805666666668,391.0,CLASSIC
58846,129.49836416666668,470.0,CLASSIC
58847,132.43979277777777,466.0,CLASSIC
58848,92.53918944444445,402.0,CLASSIC
58849,143.7103197222222,570.0,CLASSIC
58852,104.47129694444445,458.0,CLASSIC
58853,111.17090611111112,480.0,CLASSIC
58854,102.11325861111108,416.0,CLASSIC
58855,125.66459888888888,497.0,CLASSIC
58856,102.17230611111113,379.0,CLASSIC
58857,150.98478583333332,595.0,CLASSIC
58858,23.54965055555556,97.0,CLASSIC
58859,31.879612777777783,125.0,CLASSIC
58860,71.31126861111112,310.0,CLASSIC
58861,116.87723444444444,435.0,CLASSIC
58862,82.64627472222223,311.0,CLASSIC
58863,68.84467027777778,266.0,CLASSIC
58864,69.48825138888888,261.0,CLASSIC
58865,63.63472166666667,263.0,CLASSIC
58868,125.37321527777776,445.0,CLASSIC
58869,132.13646277777778,533.0,CLASSIC
58870,119.46965111111112,456.0,CLASSIC
58872,68.49632222222223,281.0,CLASSIC
58873,93.54543166666669,374.0,CLASSIC
58874,116.10858694444444,466.0,CLASSIC
58875,100.61442111111111,409.0,CLASSIC
58881,148.52514861111112,402.0,CLASSIC
58882,126.33111833333334,451.0,CLASSIC
58883,117.78668111111112,481.0,CLASSIC
58884,26.0432025,99.0,CLASSIC
58886,103.0225275,223.0,CLASSIC
58887,108.14347416666666,419.0,CLASSIC
58888,71.8987125,252.0,CLASSIC
58889,51.441561666666665,197.0,CLASSIC
58890,99.61030611111111,401.0,CLASSIC
58891,75.5068613888889,315.0,CLASSIC
58892,96.01570166666666,408.0,CLASSIC
58893,62.68291777777777,264.0,CLASSIC
58894,98.4285025,420.0,CLASSIC
58895,110.59850166666666,514.0,CLASSIC
58896,104.95863055555554,425.0,CLASSIC
58897,104.62549694444444,379.0,CLASSIC
58898,105.116545,442.0,CLASSIC
58899,107.86943166666664,285.0,CLASSIC
58901,98.229195,400.0,CLASSIC
58903,112.80588083333332,456.0,CLASSIC
58904,125.13077,494.0,CLASSIC
58905,107.00673277777776,436.0,CLASSIC
58906,145.43056194444443,562.0,CLASSIC
58909,99.17516555555557,370.0,CLASSIC
58910,142.11312861111108,573.0,CLASSIC
58912,79.65668666666666,297.0,CLASSIC
58913,116.3106936111111,436.0,CLASSIC
58915,82.87967166666667,337.0,CLASSIC
58916,46.73691111111111,165.0,CLASSIC
58918,130.66574833333334,475.0,CLASSIC
58919,45.395680277777785,174.0,CLASSIC
58920,109.05987055555556,452.0,CLASSIC
58923,85.29310111111111,344.0,CLASSIC
58925,96.30258388888888,416.0,CLASSIC
58927,120.6811025,479.0,CLASSIC
58931,85.56856222222223,303.0,CLASSIC
58932,70.74353861111112,254.0,CLASSIC
58933,100.24066472222222,410.0,CLASSIC
58934,62.06854138888889,231.0,CLASSIC
58935,92.91240083333332,316.0,CLASSIC
58936,73.01209944444446,284.0,CLASSIC
58937,69.22858916666667,270.0,CLASSIC
58938,54.073008888888886,188.0,CLASSIC
58939,34.57799611111111,138.0,CLASSIC
58940,94.39649416666668,385.0,CLASSIC
58941,76.17797083333333,304.0,CLASSIC
58942,142.3939886111111,449.0,CLASSIC
58944,122.77722722222222,450.0,CLASSIC
58945,91.44168583333337,346.0,CLASSIC
58946,92.62293361111112,343.0,CLASSIC
58947,87.78221472222222,302.0,CLASSIC
58948,68.19627055555556,258.0,CLASSIC
58949,77.41350916666666,279.0,CLASSIC
58950,125.4599738888889,494.0,CLASSIC
58955,103.8779522222222,374.0,CLASSIC
58956,105.62766805555556,411.0,CLASSIC
58957,69.09754472222224,271.0,CLASSIC
58959,88.21595722222222,381.0,CLASSIC
58960,140.34575833333335,530.0,CLASSIC
58963,141.37231138888887,317.0,CLASSIC
58964,113.64670916666668,469.0,CLASSIC
58969,65.16610583333335,213.0,CLASSIC
58970,110.12549583333332,411.0,CLASSIC
58971,118.3905288888889,525.0,CLASSIC
58972,96.3358461111111,345.0,CLASSIC
58973,87.65321222222224,354.0,CLASSIC
58974,71.52914861111111,255.0,CLASSIC
58975,87.94395361111111,359.0,CLASSIC
58976,108.3199175,454.0,CLASSIC
58977,127.0164252777778,510.0,CLASSIC
58978,112.43332333333336,511.0,CLASSIC
58981,106.80732388888887,361.0,CLASSIC
58983,105.97957527777778,439.0,CLASSIC
58984,109.73457249999998,378.0,CLASSIC
58988,118.94094194444445,456.0,CLASSIC
58990,141.17289472222222,481.0,CLASSIC
58991,81.30568944444445,326.0,CLASSIC
58992,95.84860194444444,381.0,CLASSIC
58993,71.61257694444444,296.0,CLASSIC
58994,121.06654416666666,413.0,CLASSIC
58995,63.82800666666665,250.0,CLASSIC
58996,87.15834805555555,267.0,CLASSIC
58998,69.00826138888888,282.0,CLASSIC
58999,102.49801777777776,432.0,CLASSIC
59001,64.56035916666666,261.0,CLASSIC
59002,89.17316666666667,293.0,CLASSIC
59004,74.8237925,296.0,CLASSIC
59006,93.15373027777775,368.0,CLASSIC
59009,153.83297972222223,494.0,CLASSIC
59012,23.35138305555556,102.0,CLASSIC
59013,30.63511638888889,127.0,CLASSIC
59014,117.9610952777778,373.0,CLASSIC
59015,103.58966472222222,376.0,CLASSIC
59016,71.55971583333334,258.0,CLASSIC
59017,96.3887763888889,363.0,CLASSIC
59018,65.7265175,287.0,CLASSIC
59019,100.83768444444446,378.0,CLASSIC
59021,92.40348166666666,396.0,CLASSIC
59022,117.58817944444444,454.0,CLASSIC
59023,85.1742313888889,314.0,CLASSIC
59024,107.03963194444444,468.0,CLASSIC
59025,161.1097869444445,569.0,CLASSIC
59026,100.02198138888888,404.0,CLASSIC
59027,57.63130111111112,213.0,CLASSIC
59028,59.890639444444446,233.0,CLASSIC
59029,23.261443611111112,103.0,CLASSIC
59030,112.43496111111112,445.0,CLASSIC
59031,122.35509638888892,435.0,CLASSIC
59032,121.95973722222224,470.0,CLASSIC
59035,69.73640666666665,305.0,CLASSIC
59036,91.25081583333332,341.0,CLASSIC
59037,97.5751925,353.0,CLASSIC
59038,100.2188586111111,420.0,CLASSIC
59039,51.42921749999999,170.0,CLASSIC
59041,79.31055916666668,331.0,CLASSIC
59042,109.42930277777778,469.0,CLASSIC
59043,129.3536241666667,499.0,CLASSIC
59044,69.16984888888888,292.0,CLASSIC
59045,98.7446322222222,343.0,CLASSIC
59046,58.06253194444446,233.0,CLASSIC
59047,51.29241722222222,207.0,CLASSIC
59048,54.868503333333344,219.0,CLASSIC
59049,128.0744722222222,499.0,CLASSIC
59051,116.51386666666669,460.0,CLASSIC
59055,43.9167175,178.0,CLASSIC
59056,90.74558055555556,344.0,CLASSIC
59059,73.40427777777778,280.0,CLASSIC
59060,56.77852166666666,238.0,CLASSIC
59061,101.12485583333331,384.0,CLASSIC
59062,122.48845027777776,462.0,CLASSIC
59064,92.57421222222222,317.0,CLASSIC
59065,79.71825583333332,304.0,CLASSIC
59067,98.36251916666669,317.0,CLASSIC
59068,35.61665694444445,150.0,CLASSIC
59070,108.85775638888887,421.0,CLASSIC
59071,67.75924527777778,243.0,CLASSIC
59074,106.24061666666668,402.0,CLASSIC
59075,107.208935,427.0,CLASSIC
59078,72.68178277777778,285.0,CLASSIC
59079,91.10690888888888,319.0,CLASSIC
59081,112.65045416666668,407.0,CLASSIC
59082,66.29584305555557,231.0,CLASSIC
59083,87.34627333333333,299.0,CLASSIC
59086,114.35252555555556,427.0,CLASSIC
59088,149.40895555555556,553.0,CLASSIC
59089,147.79202222222222,560.0,CLASSIC
59090,106.19763972222222,416.0,CLASSIC
59091,132.07925916666667,504.0,CLASSIC
59092,129.41669888888887,518.0,CLASSIC
59093,62.7266738888889,279.0,CLASSIC
59094,160.5855225,494.0,CLASSIC
59096,129.03452083333335,535.0,CLASSIC
59097,60.40676416666666,237.0,CLASSIC
59098,104.36829444444444,373.0,CLASSIC
59099,69.4310975,276.0,CLASSIC
59100,119.44346194444444,460.0,CLASSIC
59102,80.48068222222221,271.0,CLASSIC
59105,107.79885166666666,423.0,CLASSIC
59106,59.251650000000005,263.0,CLASSIC
59108,124.68471444444444,449.0,CLASSIC
59110,143.43318583333334,506.0,CLASSIC
59112,120.1859211111111,493.0,CLASSIC
59113,94.49825722222224,363.0,CLASSIC
59114,71.26988638888888,297.0,CLASSIC
59118,54.17267805555555,208.0,CLASSIC
59119,61.94629777777777,248.0,CLASSIC
59120,95.89747611111112,359.0,CLASSIC
59121,128.36327944444446,535.0,CLASSIC
59122,112.50080666666666,426.0,CLASSIC
59123,145.62630972222223,558.0,CLASSIC
59124,108.8787711111111,391.0,CLASSIC
59125,108.70091083333332,410.0,CLASSIC
59126,83.18170277777779,335.0,CLASSIC
59127,94.34273861111112,354.0,CLASSIC
59128,76.73189611111111,283.0,CLASSIC
59130,41.55904583333333,184.0,CLASSIC
59132,112.16041166666668,414.0,CLASSIC
59133,141.62861555555554,474.0,CLASSIC
59134,34.47915972222222,118.0,CLASSIC
59135,91.07436277777776,386.0,CLASSIC
59136,115.4481702777778,436.0,CLASSIC
59137,80.16786527777779,282.0,CLASSIC
59138,113.99035305555556,422.0,CLASSIC
59139,119.39496527777776,515.0,CLASSIC
59140,122.94414777777776,423.0,CLASSIC
59142,87.16540333333333,365.0,CLASSIC
59143,151.98450305555556,558.0,CLASSIC
59144,118.977625,497.0,CLASSIC
59145,108.06928472222222,436.0,CLASSIC
59147,132.0568838888889,537.0,CLASSIC
59148,131.34003750000002,490.0,CLASSIC
59149,125.41014972222224,518.0,CLASSIC
59150,47.54573555555555,169.0,CLASSIC
59151,89.74275194444446,340.0,CLASSIC
59152,136.0530213888889,463.0,CLASSIC
59156,38.85922305555556,162.0,CLASSIC
59157,114.72250305555556,470.0,CLASSIC
59160,114.01774,484.0,CLASSIC
59162,124.8545952777778,488.0,CLASSIC
59163,116.11957583333334,465.0,CLASSIC
59165,138.85728305555557,528.0,CLASSIC
59169,128.66863055555555,509.0,CLASSIC
59170,129.37802694444443,476.0,CLASSIC
59171,136.89656027777778,530.0,CLASSIC
59174,159.48092138888887,505.0,CLASSIC
59175,117.29570055555556,444.0,CLASSIC
59176,92.53077833333332,411.0,CLASSIC
59177,98.97743166666666,393.0,CLASSIC
59178,115.6677775,431.0,CLASSIC
59179,109.63489638888888,461.0,CLASSIC
59180,110.31050583333332,439.0,CLASSIC
59181,135.8036061111111,445.0,CLASSIC
59182,107.3118922222222,446.0,CLASSIC
59183,110.40968416666666,449.0,CLASSIC
59184,31.9628575,120.0,CLASSIC
59185,127.292145,504.0,CLASSIC
59186,151.61467027777778,527.0,CLASSIC
59188,106.4412375,431.0,CLASSIC
59189,141.0836911111111,542.0,CLASSIC
59190,121.974585,493.0,CLASSIC
59191,103.15029138888887,405.0,CLASSIC
59192,93.92288083333332,356.0,CLASSIC
59193,127.83510333333332,485.0,CLASSIC
59194,115.81116694444444,440.0,CLASSIC
59195,115.50268666666668,429.0,CLASSIC
59197,128.2093902777778,495.0,CLASSIC
59202,174.3913713888889,564.0,CLASSIC
59203,132.77290194444444,548.0,CLASSIC
59204,115.12230055555555,482.0,CLASSIC
59205,104.61640861111113,383.0,CLASSIC
59206,113.29334861111111,484.0,CLASSIC
59207,144.0107372222222,552.0,CLASSIC
59208,134.67804555555554,376.0,CLASSIC
59209,163.107885,541.0,CLASSIC
59210,114.54500194444446,458.0,CLASSIC
59211,112.30055194444444,454.0,CLASSIC
59212,94.148225,406.0,CLASSIC
59215,120.99093111111112,493.0,CLASSIC
59216,0.651595,3.0,CLASSIC
59217,100.2713911111111,422.0,CLASSIC
59218,116.20520138888892,458.0,CLASSIC
59219,97.10176111111112,424.0,CLASSIC
59220,84.07257194444443,340.0,CLASSIC
59221,113.85270861111113,447.0,CLASSIC
59222,147.91968416666668,573.0,CLASSIC
59223,91.55704583333332,346.0,CLASSIC
59224,73.8043997222222,280.0,CLASSIC
59225,113.19662777777776,502.0,CLASSIC
59226,107.21841750000002,436.0,CLASSIC
59227,129.6774591666667,539.0,CLASSIC
59228,87.6480788888889,392.0,CLASSIC
59229,125.88358888888892,471.0,CLASSIC
59231,122.86604722222222,467.0,CLASSIC
59232,112.350485,469.0,CLASSIC
59233,84.59779944444445,324.0,CLASSIC
59234,138.2970086111111,475.0,CLASSIC
59235,78.55682166666668,298.0,CLASSIC
59236,125.09867472222224,517.0,CLASSIC
59237,105.54286527777778,315.0,CLASSIC
59238,98.78837777777778,341.0,CLASSIC
59239,138.56378305555555,520.0,CLASSIC
59240,125.07205972222224,528.0,CLASSIC
59241,125.73217888888888,490.0,CLASSIC
59242,94.18024805555557,353.0,CLASSIC
59243,95.43916277777778,378.0,CLASSIC
59244,86.15461722222221,340.0,CLASSIC
59245,139.00936111111113,524.0,CLASSIC
59246,126.35916805555556,440.0,CLASSIC
59248,117.62819888888887,499.0,CLASSIC
59249,134.9755425,504.0,CLASSIC
59250,123.0915261111111,397.0,CLASSIC
59251,101.15002833333332,372.0,CLASSIC
59252,106.78971277777777,432.0,CLASSIC
59253,112.43250583333332,465.0,CLASSIC
59255,93.07837111111112,386.0,CLASSIC
59257,108.4909075,435.0,CLASSIC
59258,98.54887722222225,387.0,CLASSIC
59259,131.09025583333332,521.0,CLASSIC
59260,96.77857638888892,370.0,CLASSIC
59262,120.1936675,479.0,CLASSIC
59264,104.8947736111111,417.0,CLASSIC
59265,65.26824638888888,263.0,CLASSIC
59267,128.1857466666667,503.0,CLASSIC
59268,100.72509527777775,380.0,CLASSIC
59269,127.33508416666666,484.0,CLASSIC
59270,97.1042902777778,365.0,CLASSIC
59271,143.4904686111111,547.0,CLASSIC
59272,100.08734472222224,416.0,CLASSIC
59273,64.79667722222223,271.0,CLASSIC
59274,83.43779972222222,363.0,CLASSIC
59275,115.68630666666664,416.0,CLASSIC
59276,91.81522083333331,388.0,CLASSIC
59278,107.29633333333334,477.0,CLASSIC
59279,116.14325,459.0,CLASSIC
59280,104.55854638888889,372.0,CLASSIC
59281,132.74720305555556,455.0,CLASSIC
59282,110.4744572222222,452.0,CLASSIC
59283,122.4721338888889,449.0,CLASSIC
59284,97.09019861111112,428.0,CLASSIC
59285,122.8537075,495.0,CLASSIC
59286,131.23570138888888,531.0,CLASSIC
59287,116.39944638888888,331.0,CLASSIC
59288,114.44937027777776,479.0,CLASSIC
59289,131.34676666666667,573.0,CLASSIC
59290,101.36064888888887,390.0,CLASSIC
59291,128.81806111111112,506.0,CLASSIC
59292,100.01289833333334,349.0,CLASSIC
59293,97.83972055555556,407.0,CLASSIC
59294,109.57397194444444,399.0,CLASSIC
59295,97.35533,406.0,CLASSIC
59296,110.42204916666668,408.0,CLASSIC
59297,103.91576666666668,406.0,CLASSIC
59298,150.42975416666667,549.0,CLASSIC
59300,112.62977694444444,454.0,CLASSIC
59301,108.70117888888888,485.0,CLASSIC
59303,108.69654638888888,440.0,CLASSIC
59304,86.47075527777778,323.0,CLASSIC
59305,110.48175527777778,464.0,CLASSIC
59306,88.0438125,387.0,CLASSIC
59307,116.60799277777778,473.0,CLASSIC
59308,133.64766472222223,389.0,CLASSIC
59309,154.7095525,602.0,CLASSIC
59311,153.36042333333336,615.0,CLASSIC
59313,126.9349902777778,491.0,CLASSIC
59315,102.04982361111112,441.0,CLASSIC
59317,127.45601611111113,496.0,CLASSIC
59318,124.83633861111112,492.0,CLASSIC
59319,103.11776277777778,383.0,CLASSIC
59320,113.50779555555556,417.0,CLASSIC
59321,126.97975666666667,513.0,CLASSIC
59322,117.13688333333332,465.0,CLASSIC
59323,124.55842722222222,488.0,CLASSIC
59325,133.0164391666667,533.0,CLASSIC
59326,156.81954583333334,642.0,CLASSIC
59327,124.53792,446.0,CLASSIC
59328,155.82839388888888,500.0,CLASSIC
59329,96.91120611111111,356.0,CLASSIC
59330,58.39735472222223,199.0,CLASSIC
59332,32.303803611111114,141.0,CLASSIC
59333,141.7385913888889,500.0,CLASSIC
59337,122.57917888888888,505.0,CLASSIC
59338,106.84057777777778,460.0,CLASSIC
59339,125.42854055555556,470.0,CLASSIC
59340,85.96625166666666,368.0,CLASSIC
59341,128.33182194444447,515.0,CLASSIC
59342,97.70869861111112,386.0,CLASSIC
59343,133.9961952777778,509.0,CLASSIC
59344,135.0835777777778,514.0,CLASSIC
59345,138.8635152777778,476.0,CLASSIC
59346,125.1400211111111,503.0,CLASSIC
59347,92.57882527777778,367.0,CLASSIC
59348,82.45073777777779,309.0,CLASSIC
59349,109.39478222222225,462.0,CLASSIC
59350,133.53719999999998,493.0,CLASSIC
59351,102.55487805555556,453.0,CLASSIC
59352,122.91241194444444,476.0,CLASSIC
59353,90.27991194444442,358.0,CLASSIC
59354,133.77286555555554,530.0,CLASSIC
59355,125.60517027777776,492.0,CLASSIC
59358,87.55732194444444,367.0,CLASSIC
59360,115.1196163888889,467.0,CLASSIC
59362,112.14118666666666,284.0,CLASSIC
59364,130.63668777777778,508.0,CLASSIC
59365,118.41112944444444,436.0,CLASSIC
59366,120.92332583333332,503.0,CLASSIC
59367,120.337275,471.0,CLASSIC
59369,130.45927583333335,544.0,CLASSIC
59370,134.58786527777775,426.0,CLASSIC
59373,79.64135694444445,313.0,CLASSIC
59376,139.85506833333335,504.0,CLASSIC
59378,126.28667916666669,491.0,CLASSIC
59379,103.62915527777778,388.0,CLASSIC
59380,112.38280166666668,445.0,CLASSIC
59381,99.6351061111111,421.0,CLASSIC
59383,75.56195555555556,280.0,CLASSIC
59385,126.27032083333332,487.0,CLASSIC
59386,116.1102088888889,482.0,CLASSIC
59387,108.177715,444.0,CLASSIC
59388,119.20749333333332,490.0,CLASSIC
59389,105.3871275,411.0,CLASSIC
59390,73.8332563888889,254.0,CLASSIC
59391,120.09109305555556,470.0,CLASSIC
59394,108.59123111111111,433.0,CLASSIC
59395,114.71768083333336,467.0,CLASSIC
59396,122.49072416666668,432.0,CLASSIC
59397,71.34098861111111,302.0,CLASSIC
59398,84.0902011111111,337.0,CLASSIC
59399,185.01389694444447,548.0,CLASSIC
59400,85.87186222222222,339.0,CLASSIC
59402,126.25463166666668,502.0,CLASSIC
59403,98.3288075,405.0,CLASSIC
59407,143.7084211111111,455.0,CLASSIC
59408,109.4173977777778,403.0,CLASSIC
59409,117.58555305555556,416.0,CLASSIC
59410,136.9407511111111,516.0,CLASSIC
59411,165.1839516666667,504.0,CLASSIC
59412,134.5914425,518.0,CLASSIC
59413,101.29209722222222,456.0,CLASSIC
59416,119.99504916666666,482.0,CLASSIC
59417,117.16739611111112,461.0,CLASSIC
59418,102.02476,377.0,CLASSIC
59419,78.72962694444445,308.0,CLASSIC
59420,106.1389602777778,448.0,CLASSIC
59421,122.2399822222222,464.0,CLASSIC
59422,122.03477583333331,464.0,CLASSIC
59424,110.58761027777778,446.0,CLASSIC
59425,144.74586555555555,548.0,CLASSIC
59426,112.81894222222222,400.0,CLASSIC
59427,81.94384166666667,310.0,CLASSIC
59428,114.89222027777778,430.0,CLASSIC
59430,165.3323588888889,622.0,CLASSIC
59431,130.95939638888888,487.0,CLASSIC
59433,160.59024694444446,476.0,CLASSIC
59434,125.18815055555554,460.0,CLASSIC
59435,63.229588055555546,258.0,CLASSIC
59436,123.4968077777778,478.0,CLASSIC
59437,129.65269305555557,481.0,CLASSIC
59438,121.47532722222223,506.0,CLASSIC
59439,98.59148388888887,402.0,CLASSIC
59440,122.28028194444444,428.0,CLASSIC
59441,118.18046833333334,423.0,CLASSIC
59442,37.69436361111112,150.0,CLASSIC
59443,109.04976361111112,364.0,CLASSIC
59444,99.962955,393.0,CLASSIC
59446,114.56523638888888,459.0,CLASSIC
59447,134.7078302777778,546.0,CLASSIC
59448,149.07376583333337,594.0,CLASSIC
59449,126.43016138888888,492.0,CLASSIC
59450,121.8505213888889,454.0,CLASSIC
59452,99.38667638888889,442.0,CLASSIC
59455,105.3954025,446.0,CLASSIC
59456,135.560445,561.0,CLASSIC
59457,72.82627916666667,299.0,CLASSIC
59458,112.83664388888889,373.0,CLASSIC
59460,115.41762722222222,483.0,CLASSIC
59461,131.0797247222222,471.0,CLASSIC
59463,110.39941416666667,436.0,CLASSIC
59465,153.01362722222223,469.0,CLASSIC
59467,38.97840111111111,146.0,CLASSIC
59469,48.35338611111112,165.0,CLASSIC
59470,163.46608472222223,531.0,CLASSIC
59471,86.9325813888889,358.0,CLASSIC
59472,139.39569388888887,425.0,CLASSIC
59477,113.55001222222222,479.0,CLASSIC
59478,84.73669472222223,340.0,CLASSIC
59479,96.98848472222222,368.0,CLASSIC
59480,121.6466225,453.0,CLASSIC
59481,133.6540275,476.0,CLASSIC
59482,113.23214611111112,500.0,CLASSIC
59483,153.66215666666668,467.0,CLASSIC
59485,135.53238888888887,523.0,CLASSIC
59486,96.61249222222224,433.0,CLASSIC
59487,117.8593425,489.0,CLASSIC
59488,141.69335083333334,537.0,CLASSIC
59489,143.85968888888883,570.0,CLASSIC
59490,127.70683472222224,478.0,CLASSIC
59492,113.19492416666668,387.0,CLASSIC
59493,92.76000388888887,419.0,CLASSIC
59494,104.70765305555555,384.0,CLASSIC
59495,85.25985666666668,339.0,CLASSIC
59496,117.35049777777776,457.0,CLASSIC
59497,136.01711666666665,494.0,CLASSIC
59498,106.0189325,471.0,CLASSIC
59502,105.05074138888888,417.0,CLASSIC
59503,85.46233055555555,315.0,CLASSIC
59505,159.91196638888889,559.0,CLASSIC
59507,180.1760594444444,553.0,CLASSIC
59508,160.27615277777778,565.0,CLASSIC
59510,116.54434694444444,497.0,CLASSIC
59511,103.67768055555555,469.0,CLASSIC
59513,148.91016222222223,562.0,CLASSIC
